date,temp_max,temp_min,temp_max_time,temp_min_time,temp_mean,rh_mean,wind_max_kmh,wind_mean_kmh,wind_dir_deg,wind_run_km,rain_mm,et_mm,rain_rate_max_mmhr,pressure_mean_hpa,solar_rad_avg,solar_rad_hi,solar_energy_ly,dew_point_c,wet_bulb_c,heat_index_c,wind_chill_c,thsw_index_c,delta_t_mean,uv_max,uv_index_avg,uv_dose,emc,air_density_kgm3,night_cloud_cover,iss_reception,gdd_bent,gdd_kik,gdd_bent_7d,gdd_kik_7d,leaf_wet_hours,dollar_spot_pct,dollar_spot_risk,fusarium_score,fusarium_risk,brown_patch_risk,pythium_risk,soil_balance_7d,soil_zone,spray_go_hours,spray_caution_hours,spray_nogo_hours,rain_day,frost_flag,disease_alert,fog_forecast,lightning_forecast,tank_pct,tank_volume_l,tank_used_l,tank_refill
2017-04-07,27.0,9.0,3:35 PM,7:25 AM,16.9,61.5,16.1,2.2,46,27.1,0.0,3.15,,1023.5,185.2,752.0,382.47,8.6,,16.5,9.0,32.8,5.0,,,,,1.2293,,,8.0,3.0,50.2,15.4,3,6.0,LOW,0,LOW,LOW,LOW,-22.3,Waterlogged,16,5,3,0,0,False,,,,,,
2017-04-08,27.6,11.7,2:55 PM,7:45 AM,18.8,57.3,17.7,3.4,24,41.3,0.0,2.65,,1019.5,131.2,912.0,270.86,9.5,,18.3,11.7,33.8,5.6,,,,,1.2165,,,9.6,4.6,55.0,20.0,0,6.3,LOW,0,LOW,LOW,LOW,-21.5,Waterlogged,16,5,3,0,0,False,,,,,,
2017-04-09,22.1,10.1,12:05 PM,11:05 PM,15.3,70.5,38.6,7.8,268,93.9,6.0,1.69,20.0,1009.9,79.1,833.0,163.3,9.7,,15.0,9.9,26.9,3.4,,,,,1.2197,,,6.1,1.1,54.4,19.4,13,7.0,HIGH,3,LOW-MOD,LOW,LOW,-14.0,Waterlogged,15,0,9,1,0,True,,,,,,
2017-04-10,19.3,8.9,3:35 PM,2:15 AM,13.0,77.5,32.2,11.6,226,149.7,1.8,1.29,2.4,1010.6,54.0,895.0,111.42,9.0,,12.9,7.7,24.1,2.6,,,,,1.2303,,,4.1,0.0,50.1,16.0,11,8.2,LOW,4,MODERATE,LOW,LOW,-10.3,Wet,14,0,10,1,0,True,,,,,,
2017-04-11,24.7,6.3,3:00 PM,6:15 AM,14.8,68.8,11.3,0.8,62,3.4,0.0,2.81,,1018.3,183.6,749.0,379.14,8.3,,14.5,6.3,29.5,3.9,,,,,1.2319,,,5.5,0.5,48.7,14.6,9,8.6,LOW,2,LOW-MOD,LOW,LOW,-10.0,Wet,11,5,8,0,0,False,,,,,,
2017-04-12,27.0,8.7,2:15 PM,5:15 AM,16.4,64.4,12.9,1.1,50,10.0,0.0,2.81,,1021.2,167.8,763.0,346.55,8.8,,16.0,8.7,31.9,4.6,,,,,1.2286,,,7.9,2.9,49.0,14.9,4,8.9,LOW-MOD,2,LOW-MOD,LOW,LOW,-9.6,Wet,14,6,4,0,0,False,,,,,,
2017-04-13,26.3,9.3,2:55 PM,6:30 AM,16.5,68.3,12.9,1.4,136,12.0,0.0,2.74,,1020.9,173.8,814.0,358.87,9.8,,16.2,9.3,30.9,4.1,,,,,1.2278,,,7.8,2.8,49.0,14.9,9,9.8,MODERATE,3,LOW-MOD,LOW,LOW,-9.3,Wet,11,5,8,0,0,True,,,,,,
2017-04-14,26.2,7.2,2:35 PM,7:00 AM,16.6,62.2,19.3,2.5,218,21.9,0.0,2.7,,1019.6,169.2,703.0,349.46,8.0,,16.1,7.2,30.8,5.0,,,,,1.2258,,,6.7,1.7,47.7,13.6,9,9.0,MODERATE,3,LOW-MOD,LOW,LOW,-8.9,Wet,9,4,11,0,0,True,,,,,,
2017-04-15,24.0,6.9,3:15 PM,6:55 AM,14.9,64.2,20.9,2.2,227,19.8,0.0,2.66,,1018.6,165.7,703.0,342.25,7.2,,14.5,6.9,28.6,4.5,,,,,1.2319,,,5.4,0.4,43.5,9.4,8,7.7,LOW,2,LOW-MOD,LOW,LOW,-8.9,Wet,12,5,7,0,0,False,,,,,,
2017-04-16,26.2,7.2,2:30 PM,7:00 AM,15.4,64.0,8.0,0.7,41,3.8,0.0,2.21,,1018.4,142.0,851.0,293.14,7.5,,14.9,7.2,30.4,4.6,,,,,1.2295,,,6.7,1.7,44.1,10.0,8,7.3,MODERATE,1,LOW-MOD,LOW,LOW,-15.4,Waterlogged,10,4,10,0,0,True,,,,,,
2017-04-17,28.2,10.1,1:55 PM,6:30 AM,18.0,60.4,14.5,1.5,36,13.3,0.0,2.52,,1019.7,140.1,775.0,289.36,9.0,,17.5,10.1,32.5,5.3,,,,,1.2201,,,9.1,4.1,49.1,14.1,3,7.2,LOW,0,LOW,LOW,LOW,-18.4,Waterlogged,14,2,8,0,0,False,,,,,,
2017-04-18,29.9,12.0,3:15 PM,7:05 AM,19.3,58.9,16.1,1.1,359,8.3,0.0,2.68,,1022.7,157.3,671.0,324.8,10.0,,18.8,12.0,33.9,5.6,,,,,1.2182,,,10.9,5.9,54.5,19.5,2,6.8,LOW,0,LOW,LOW,LOW,-18.3,Waterlogged,17,1,6,0,0,False,,,,,,
2017-04-19,26.9,11.8,2:45 PM,6:55 AM,17.9,63.5,19.3,2.9,51,34.0,0.0,2.84,,1026.2,160.5,701.0,331.51,9.8,,17.4,11.8,31.3,4.8,,,,,1.2283,,,9.4,4.4,56.0,21.0,7,7.3,LOW-MOD,2,LOW-MOD,LOW,LOW,-18.4,Waterlogged,12,3,9,0,0,False,,,,,,
2017-04-20,27.5,10.3,3:10 PM,6:50 AM,17.9,66.4,17.7,2.2,31,24.8,0.0,2.61,,1025.0,148.1,670.0,305.84,10.6,,17.6,10.3,32.1,4.5,,,,,1.2268,,,8.9,3.9,57.1,22.1,8,8.4,MODERATE,1,LOW-MOD,LOW,LOW,-18.2,Waterlogged,13,2,9,0,0,True,,,,,,
2017-04-21,19.7,14.5,10:10 AM,2:35 AM,16.5,80.6,11.3,0.5,27,2.7,1.8,0.68,3.0,1023.2,41.3,216.0,85.37,13.0,,16.5,14.5,20.7,2.3,,,,,1.2306,,,7.1,2.1,57.5,22.5,14,11.5,HIGH,4,MODERATE,LOW,LOW,-14.4,Waterlogged,16,0,8,1,0,True,,,,,,
2017-04-22,24.7,13.5,3:40 PM,11:55 PM,17.4,85.1,8.0,0.3,45,0.8,2.6,1.46,10.8,1022.6,99.5,844.0,205.46,14.6,,17.7,13.5,29.8,1.9,,,,,1.2261,,,9.1,4.1,61.2,26.2,17,16.4,HIGH,6,MODERATE,LOW,LOW,-10.6,Wet,8,0,16,1,0,True,,,,,,
2017-04-23,27.3,10.3,3:25 PM,5:35 AM,17.2,76.6,8.0,0.6,48,1.9,0.0,2.26,,1021.2,151.1,638.0,312.12,12.3,,17.2,10.3,31.9,3.1,,,,,1.2252,,,8.8,3.8,63.3,28.3,13,19.9,HIGH,4,MODERATE,LOW,LOW,-10.6,Wet,8,3,13,0,0,True,,,,,,
2017-04-24,25.9,11.4,12:55 PM,3:50 AM,18.2,73.8,9.7,0.9,44,4.3,0.0,1.73,,1017.4,112.7,729.0,232.68,12.9,,18.2,11.4,31.7,3.4,,,,,1.2165,,,8.6,3.6,62.8,27.8,9,23.2,MODERATE,3,LOW-MOD,LOW,LOW,-9.9,Wet,15,0,9,0,0,True,,,,,,
2017-04-25,19.4,13.5,4:00 PM,11:45 PM,16.8,88.1,20.9,3.3,26,29.0,10.0,0.62,44.2,1008.2,44.0,490.0,90.86,14.8,,17.1,13.5,24.4,1.4,,,,,1.2113,,,6.4,1.4,58.3,23.3,19,29.9,HIGH,7,MODERATE,LOW,LOW,2.2,Optimal,7,0,17,1,0,True,,,,,,
2017-04-26,14.5,8.2,1:00 PM,11:20 PM,11.8,84.5,30.6,6.9,221,77.9,14.4,1.09,151.6,1008.1,61.8,853.0,127.71,9.2,,11.8,7.8,19.9,1.7,,,,,1.2324,,,1.3,0.0,50.2,18.9,16,27.6,LOW-MOD,8,HIGH,LOW,LOW,18.4,Dry,10,0,14,1,0,True,,,,,,
2017-04-27,15.4,4.6,3:00 PM,6:50 AM,9.8,71.0,24.1,5.6,219,48.8,0.0,1.88,,1018.4,124.5,860.0,257.2,4.5,,9.4,3.7,19.7,3.0,,,,,1.2538,,,0.0,0.0,41.3,15.0,5,18.1,LOW,4,MODERATE,LOW,LOW,19.1,Dry,18,0,6,0,0,True,,,,,,
2017-04-28,18.2,2.9,1:40 PM,7:00 AM,9.9,78.5,16.1,1.7,228,13.9,0.0,1.85,,1022.5,136.1,701.0,281.17,6.0,,9.6,2.9,23.0,2.4,,,,,1.2584,,,0.5,0.0,34.7,12.9,14,14.7,LOW,5,MODERATE,LOW,LOW,16.1,Dry,11,0,13,0,0,True,,,,,,
2017-04-29,20.4,5.3,1:05 PM,3:55 AM,12.5,81.5,19.3,2.8,227,23.4,0.0,1.67,,1021.1,118.2,851.0,244.06,9.2,,12.4,5.3,26.2,2.2,,,,,1.2453,,,2.8,0.0,28.4,8.8,12,13.7,LOW,5,MODERATE,LOW,LOW,13.3,Dry,12,0,12,0,0,True,,,,,,
2017-04-30,20.9,8.2,3:35 PM,3:30 AM,13.1,81.5,17.7,1.3,42,11.4,0.0,1.65,,1020.3,120.9,795.0,249.53,9.6,,13.0,8.2,25.4,2.2,,,,,1.2417,,,4.5,0.0,24.1,5.0,16,10.9,LOW,6,MODERATE,LOW,LOW,13.9,Dry,9,0,15,0,0,True,,,,,,
2017-05-01,21.3,6.9,12:50 PM,2:20 AM,13.1,80.6,14.5,1.2,330,6.2,0.0,1.6,,1016.5,110.2,805.0,227.59,9.5,,13.0,6.9,26.5,2.3,,,,,1.2371,,,4.1,0.0,19.6,1.4,13,10.7,LOW,6,MODERATE,LOW,LOW,14.0,Dry,12,0,12,0,0,True,,,,,,
2017-05-02,18.2,7.6,12:45 PM,6:50 AM,11.5,74.9,24.1,4.1,207,45.7,0.0,1.75,,1018.4,108.0,775.0,223.04,6.7,,11.2,7.6,22.8,2.8,,,,,1.2463,,,2.9,0.0,16.1,0.0,11,12.1,LOW,4,MODERATE,LOW,LOW,2.9,Optimal,13,0,11,0,0,True,,,,,,
2017-05-03,19.9,2.4,3:05 PM,7:05 AM,10.3,68.9,9.7,0.8,45,5.8,0.0,2.12,,1025.9,142.2,629.0,293.64,4.0,,9.8,2.4,23.3,3.5,,,,,1.2608,,,1.1,0.0,15.9,0.0,9,10.5,LOW,3,LOW-MOD,LOW,LOW,-12.5,Waterlogged,12,3,9,0,0,False,,,,,,
2017-05-04,22.2,4.7,2:50 PM,5:45 AM,11.7,70.0,14.5,1.2,33,13.3,0.0,2.08,,1028.0,139.2,615.0,287.53,5.7,,11.3,4.7,25.7,3.5,,,,,1.2572,,,3.4,0.0,19.3,0.0,12,8.5,LOW,3,LOW-MOD,LOW,LOW,-12.7,Waterlogged,12,1,11,0,0,False,,,,,,
2017-05-05,22.3,6.2,2:05 PM,1:40 AM,13.5,77.9,14.5,1.8,47,21.0,0.0,1.64,,1026.3,105.4,684.0,217.71,9.3,,13.3,6.2,27.1,2.6,,,,,1.2472,,,4.2,0.0,23.0,0.0,14,8.1,LOW,3,LOW-MOD,LOW,LOW,-12.5,Waterlogged,11,0,13,0,0,False,,,,,,
2017-05-06,23.1,9.2,2:25 PM,2:40 AM,14.7,69.8,17.7,2.9,299,32.2,0.0,1.89,,1021.4,107.1,656.0,221.25,8.5,,14.4,9.2,27.7,3.6,,,,,1.2361,,,6.1,1.1,26.3,1.1,10,7.2,LOW,3,LOW-MOD,LOW,LOW,-12.7,Waterlogged,13,1,10,0,0,False,,,,,,
2017-05-07,16.8,5.8,2:10 PM,7:00 AM,11.0,64.7,22.5,6.9,215,91.2,0.0,2.38,,1025.3,136.0,610.0,280.7,4.2,,10.4,5.3,20.6,3.8,,,,,1.257,,,1.3,0.0,23.1,1.1,3,6.0,LOW,1,LOW-MOD,LOW,LOW,-13.5,Waterlogged,21,0,3,0,0,False,,,,,,
2017-05-08,18.9,1.0,3:55 PM,6:50 AM,9.4,70.1,14.5,1.4,49,12.2,0.0,2.01,,1026.9,133.0,599.0,274.69,3.5,,8.9,1.0,21.8,3.3,,,,,1.2661,,,0.0,0.0,19.0,1.1,9,5.9,LOW,2,LOW-MOD,LOW,LOW,-13.9,Waterlogged,14,0,10,0,1,False,,,,,,
2017-05-09,20.6,1.8,2:35 PM,6:55 AM,9.9,72.7,12.9,1.4,54,15.4,0.0,1.88,,1025.4,130.3,587.0,269.12,4.3,,9.4,1.8,24.0,3.2,,,,,1.262,,,1.2,0.0,17.3,1.1,12,5.8,LOW,4,MODERATE,LOW,LOW,-14.0,Waterlogged,13,0,11,0,1,True,,,,,,
2017-05-10,21.6,2.1,3:05 PM,6:50 AM,10.3,73.6,12.9,1.3,40,15.2,0.0,1.86,,1023.8,127.9,585.0,264.13,5.0,,9.9,2.1,25.2,3.1,,,,,1.2583,,,1.9,0.0,18.1,1.1,12,4.8,LOW,4,MODERATE,LOW,LOW,-13.7,Waterlogged,11,2,11,0,0,True,,,,,,
2017-05-11,20.1,2.4,1:55 PM,6:00 AM,9.5,80.3,12.9,1.0,29,10.8,0.0,1.44,,1023.6,103.2,691.0,213.15,5.9,,9.3,2.4,24.6,2.2,,,,,1.2616,,,1.2,0.0,15.9,1.1,15,4.7,LOW,6,MODERATE,LOW,LOW,-13.1,Waterlogged,9,0,15,0,0,True,,,,,,
2017-05-12,18.6,3.6,1:05 PM,6:55 AM,9.9,82.4,12.9,1.2,42,14.5,0.0,1.1,,1023.8,79.1,508.0,163.41,6.8,,9.8,3.6,22.5,2.0,,,,,1.26,,,1.1,0.0,12.8,1.1,16,0.0,LOW,4,MODERATE,LOW,LOW,-12.6,Waterlogged,9,0,15,0,0,True,,,,,,
2017-05-13,22.6,5.4,2:35 PM,6:15 AM,12.5,78.6,9.7,1.3,40,13.0,0.0,1.6,,1020.9,108.9,622.0,224.94,8.4,,12.3,5.4,27.5,2.6,,,,,1.245,,,4.0,0.0,10.7,0.0,14,7.9,LOW,6,MODERATE,LOW,LOW,-12.3,Waterlogged,10,0,14,0,0,True,,,,,,
2017-05-14,20.3,8.7,1:55 PM,9:45 PM,12.8,81.2,12.9,1.8,34,25.1,0.0,1.36,,1019.0,87.6,714.0,180.83,9.4,,12.8,8.7,25.5,2.2,,,,,1.2414,,,4.5,0.0,13.9,0.0,15,10.0,LOW,6,MODERATE,LOW,LOW,-11.2,Wet,9,0,15,0,0,True,,,,,,
2017-05-15,21.3,6.0,3:10 PM,7:15 AM,12.4,77.6,8.0,1.1,33,12.3,0.0,1.6,,1016.8,106.4,628.0,219.81,8.1,,12.2,6.0,25.4,2.6,,,,,1.2405,,,3.7,0.0,17.6,0.0,13,11.5,LOW,4,MODERATE,LOW,LOW,-10.8,Wet,11,0,13,0,0,True,,,,,,
2017-05-16,20.9,2.7,3:00 PM,6:45 AM,9.9,78.1,11.3,0.9,65,10.1,0.0,1.6,,1017.6,118.2,548.0,244.06,5.6,,9.6,2.7,24.5,2.5,,,,,1.2524,,,1.8,0.0,18.2,0.0,15,11.2,LOW,6,MODERATE,LOW,LOW,-10.6,Wet,10,0,14,0,0,True,,,,,,
2017-05-17,20.3,4.7,2:10 PM,1:35 AM,11.0,76.2,12.9,1.6,56,20.3,0.0,1.52,,1020.0,97.1,543.0,200.51,6.5,,10.7,4.7,24.4,2.7,,,,,1.2505,,,2.5,0.0,18.8,0.0,9,10.6,LOW,3,LOW-MOD,LOW,LOW,-10.2,Wet,14,0,10,0,0,False,,,,,,
2017-05-18,23.9,7.8,2:15 PM,7:10 AM,15.6,65.5,24.1,4.6,66,60.3,0.0,2.02,,1021.3,107.8,536.0,222.71,8.6,,15.2,7.8,28.3,4.2,,,,,1.2321,,,5.8,0.8,23.4,0.8,9,9.5,MODERATE,1,LOW-MOD,LOW,LOW,-10.8,Wet,13,2,9,0,0,True,,,,,,
2017-05-19,16.9,12.6,8:50 AM,11:10 PM,14.8,83.8,22.5,4.9,57,64.1,18.2,0.6,29.0,1018.5,16.2,148.0,33.45,11.9,,14.7,12.6,17.1,1.9,,,,,1.2322,,,4.8,0.0,27.1,0.8,15,10.7,LOW,6,MODERATE,LOW,LOW,7.9,Optimal,11,0,13,1,0,True,,,,,,
2017-05-20,20.8,8.3,3:10 PM,11:50 PM,13.9,88.4,11.3,0.9,317,7.2,0.2,1.07,,1016.7,74.2,710.0,153.24,11.9,,14.1,8.3,25.6,1.4,,,,,1.2339,,,4.6,0.0,27.7,0.8,20,13.3,LOW,6,MODERATE,LOW,LOW,8.6,Optimal,7,0,17,1,0,True,,,,,,
2017-05-21,19.7,5.7,3:20 PM,6:20 AM,10.5,89.1,8.0,0.7,34,5.7,0.2,1.18,,1020.3,91.8,613.0,189.62,8.6,,10.5,5.7,24.0,1.3,,,,,1.2531,,,2.7,0.0,25.9,0.8,19,16.0,LOW,8,HIGH,LOW,LOW,9.0,Optimal,6,0,18,1,0,True,,,,,,
2017-05-22,20.7,3.4,2:55 PM,7:15 AM,10.7,83.0,8.0,1.2,45,13.1,0.0,1.61,,1021.4,115.8,534.0,239.08,7.5,,10.6,3.4,25.1,2.0,,,,,1.2535,,,2.0,0.0,24.2,0.8,16,17.6,LOW,8,HIGH,LOW,LOW,9.0,Optimal,9,0,15,0,0,True,,,,,,
2017-05-23,21.4,6.7,2:00 PM,7:10 AM,12.8,83.3,14.5,1.7,29,21.3,0.8,1.3,5.4,1017.7,92.1,624.0,190.19,9.7,,12.8,6.7,26.2,2.0,,,,,1.2398,,,4.0,0.0,26.4,0.8,16,20.8,LOW-MOD,8,HIGH,LOW,LOW,10.1,Optimal,9,0,15,1,0,True,,,,,,
2017-05-24,17.0,6.3,2:15 PM,11:55 PM,12.4,86.8,22.5,4.9,190,64.0,0.4,1.21,,1016.3,84.0,633.0,173.48,10.1,,12.4,6.3,22.2,1.5,,,,,1.2399,,,1.7,0.0,25.6,0.8,18,20.2,LOW-MOD,8,HIGH,LOW,LOW,10.8,Optimal,7,0,17,1,0,True,,,,,,
2017-05-25,14.6,4.9,1:35 PM,2:50 AM,9.6,90.7,11.3,1.0,260,10.4,0.2,0.78,,1021.3,61.9,642.0,127.67,8.1,,9.7,4.9,19.7,1.1,,,,,1.2583,,,0.0,0.0,19.8,0.0,20,18.2,LOW,8,HIGH,LOW,LOW,12.2,Dry,5,0,19,1,0,True,,,,,,
2017-05-26,19.3,7.2,3:35 PM,11:55 PM,12.1,83.9,12.9,1.3,290,12.7,0.0,1.3,,1021.1,90.2,580.0,186.34,9.2,,12.0,7.2,24.2,1.9,,,,,1.247,,,3.2,0.0,18.2,0.0,16,17.8,LOW,8,HIGH,LOW,LOW,-6.7,Wet,9,0,15,0,0,True,,,,,,
2017-05-27,19.2,3.2,2:05 PM,7:40 AM,10.2,84.1,12.9,1.6,40,21.0,0.0,1.48,,1017.7,108.1,575.0,223.21,7.3,,10.1,3.2,23.8,1.9,,,,,1.2512,,,1.2,0.0,14.8,0.0,15,17.8,LOW,8,HIGH,LOW,LOW,-7.3,Wet,10,0,14,0,0,True,,,,,,
2017-05-28,15.9,5.8,2:10 PM,2:55 AM,10.2,83.3,24.1,4.8,259,58.4,0.4,1.13,,1011.5,73.9,728.0,152.62,7.3,,10.0,5.8,21.4,1.8,,,,,1.2436,,,0.8,0.0,12.9,0.0,12,16.4,LOW,6,MODERATE,LOW,LOW,-7.0,Wet,12,0,12,1,0,True,,,,,,
2017-05-29,12.7,2.1,2:35 PM,10:45 PM,7.0,84.4,22.5,4.0,236,49.6,0.0,1.01,,1020.3,80.6,693.0,166.51,4.4,,6.9,2.1,17.2,1.6,,,,,1.2687,,,0.0,0.0,10.9,0.0,17,0.0,LOW,8,HIGH,LOW,LOW,-6.4,Wet,7,0,17,0,0,True,,,,,,
2017-05-30,10.4,0.1,2:55 PM,5:30 AM,5.8,93.7,19.3,2.1,227,23.3,0.8,0.42,,1023.6,42.5,332.0,87.77,4.8,,5.8,0.1,12.8,0.7,,,,,1.2783,,,0.0,0.0,6.9,0.0,24,0.0,LOW,10,HIGH,LOW,LOW,-5.5,Wet,0,0,24,1,1,True,,,,,,
2017-05-31,13.4,2.4,2:05 PM,7:20 AM,7.5,76.3,19.3,4.1,215,50.1,0.2,1.46,,1029.0,109.5,513.0,226.21,3.2,,7.2,2.4,17.7,2.4,,,,,1.2773,,,0.0,0.0,5.2,0.0,12,0.0,LOW,6,MODERATE,LOW,LOW,-6.0,Wet,12,0,12,1,0,True,,,,,,
2017-06-01,15.3,-1.1,2:10 PM,7:30 AM,6.1,77.4,14.5,1.5,60,16.6,0.0,1.4,,1033.8,108.8,513.0,224.62,1.9,,5.7,-1.1,19.0,2.3,,,,,1.2897,,,0.0,0.0,5.2,0.0,13,0.0,LOW,6,MODERATE,LOW,LOW,-6.8,Wet,12,0,12,0,1,True,,,,,,
2017-06-02,15.7,-1.7,2:15 PM,7:05 AM,5.4,80.8,12.9,1.2,354,13.0,0.0,1.32,,1033.5,106.3,508.0,219.52,1.9,,5.1,-1.7,19.4,2.0,,,,,1.2925,,,0.0,0.0,2.0,0.0,16,0.0,LOW,7,MODERATE,LOW,LOW,-6.8,Wet,9,0,15,0,1,True,,,,,,
2017-06-03,17.9,-1.2,3:20 PM,7:00 AM,6.5,78.9,8.0,0.8,52,7.3,0.0,1.34,,1030.9,105.9,503.0,218.7,2.4,,6.1,-1.2,20.9,2.3,,,,,1.2842,,,0.0,0.0,0.8,0.0,14,0.0,LOW,7,MODERATE,LOW,LOW,-6.7,Wet,10,0,14,0,1,True,,,,,,
2017-06-04,16.3,-0.7,1:40 PM,7:40 AM,6.5,81.5,11.3,1.6,38,17.7,0.0,1.34,,1026.8,106.4,541.0,219.81,3.2,,6.2,-0.7,20.6,2.0,,,,,1.2791,,,0.0,0.0,0.0,0.0,14,0.0,LOW,7,MODERATE,LOW,LOW,-7.3,Wet,10,0,14,0,1,True,,,,,,
2017-06-05,14.9,0.7,2:15 PM,3:10 AM,5.9,85.6,12.9,1.6,42,19.3,0.0,1.17,,1024.5,95.4,487.0,197.06,3.4,,5.7,0.7,19.1,1.5,,,,,1.279,,,0.0,0.0,0.0,0.0,17,0.0,LOW,6,MODERATE,LOW,LOW,-7.5,Wet,8,0,16,0,1,True,,,,,,
2017-06-06,14.3,3.6,2:05 PM,12:00 AM,9.0,81.4,20.9,6.3,216,84.0,1.6,1.47,16.0,1022.2,99.5,636.0,205.44,5.7,,8.8,3.6,18.9,2.0,,,,,1.2621,,,0.0,0.0,0.0,0.0,12,0.0,LOW,5,MODERATE,LOW,LOW,-7.7,Wet,12,0,12,1,0,True,,,,,,
2017-06-07,16.5,1.3,3:10 PM,7:55 AM,8.5,75.9,16.1,2.1,67,23.4,0.0,1.49,,1024.7,104.1,499.0,215.1,4.1,,8.2,1.3,20.1,2.6,,,,,1.2674,,,0.0,0.0,0.0,0.0,12,0.0,LOW,5,MODERATE,LOW,LOW,-7.9,Wet,13,0,11,0,1,True,,,,,,
2017-06-08,17.0,0.8,2:20 PM,6:55 AM,8.2,78.7,14.5,2.1,252,25.4,0.0,1.42,,1026.1,102.0,487.0,210.7,4.4,,7.9,0.8,21.3,2.3,,,,,1.2705,,,0.0,0.0,0.0,0.0,13,0.0,LOW,5,MODERATE,LOW,LOW,-8.0,Wet,12,0,12,0,1,True,,,,,,
2017-06-09,13.4,0.6,3:35 PM,3:55 AM,6.4,91.1,8.0,0.5,83,3.8,0.0,0.53,,1028.2,47.2,397.0,97.36,5.0,,6.4,0.6,15.4,1.0,,,,,1.2813,,,0.0,0.0,0.0,0.0,21,0.0,LOW,7,MODERATE,LOW,LOW,-7.2,Wet,3,0,21,0,1,True,,,,,,
2017-06-10,18.7,3.0,2:20 PM,7:25 AM,9.1,82.5,8.0,0.4,36,5.0,0.0,0.97,,1030.8,72.3,533.0,149.28,6.0,,9.0,3.0,23.1,2.0,,,,,1.2722,,,0.8,0.0,0.8,0.0,16,0.0,LOW,7,MODERATE,LOW,LOW,-6.8,Wet,9,0,15,0,0,True,,,,,,
2017-06-11,20.3,2.9,2:15 PM,6:55 AM,10.0,80.6,8.0,1.0,52,11.1,0.0,1.37,,1027.1,98.0,475.0,202.37,6.3,,9.8,2.9,24.4,2.3,,,,,1.2636,,,1.6,0.0,2.4,0.0,14,0.0,LOW,7,MODERATE,LOW,LOW,-6.8,Wet,10,0,14,0,0,True,,,,,,
2017-06-12,15.4,1.6,4:10 PM,8:00 AM,7.7,85.6,16.1,1.7,55,20.3,0.0,1.06,,1026.4,80.0,527.0,165.19,5.2,,7.5,1.6,19.7,1.6,,,,,1.2731,,,0.0,0.0,2.4,0.0,17,0.0,LOW,6,MODERATE,LOW,LOW,-6.7,Wet,6,0,18,0,1,True,,,,,,
2017-06-13,18.8,1.4,2:15 PM,7:20 AM,8.2,81.5,8.0,0.9,47,8.3,0.0,1.26,,1028.9,98.9,482.0,204.19,4.8,,8.0,1.4,22.6,2.1,,,,,1.274,,,0.1,0.0,2.5,0.0,17,0.0,LOW,6,MODERATE,LOW,LOW,-8.1,Wet,8,0,16,0,1,True,,,,,,
2017-06-14,19.8,3.0,3:10 PM,3:05 AM,9.3,81.9,9.7,1.1,39,12.6,0.0,1.31,,1028.9,98.6,476.0,203.52,6.0,,9.1,3.0,23.5,2.1,,,,,1.269,,,1.4,0.0,3.9,0.0,16,0.0,LOW,6,MODERATE,LOW,LOW,-7.9,Wet,9,0,15,0,0,True,,,,,,
2017-06-15,16.1,1.8,3:35 PM,5:55 AM,7.5,86.7,6.4,0.9,65,9.5,0.0,0.82,,1026.3,66.9,524.0,138.17,5.3,,7.4,1.8,18.6,1.5,,,,,1.2739,,,0.0,0.0,3.9,0.0,17,0.0,LOW,6,MODERATE,LOW,LOW,-7.3,Wet,6,0,18,0,1,True,,,,,,
2017-06-16,13.9,4.3,1:50 PM,3:15 AM,8.5,87.6,8.0,0.8,45,7.6,0.2,0.7,,1024.3,55.2,338.0,113.99,6.5,,8.5,4.3,16.2,1.4,,,,,1.2669,,,0.0,0.0,3.9,0.0,18,0.0,LOW,7,MODERATE,LOW,LOW,-7.3,Wet,7,0,17,1,0,True,,,,,,
2017-06-17,16.5,6.2,2:40 PM,11:10 PM,10.3,84.9,11.3,1.0,126,9.1,0.0,0.7,,1023.2,56.4,429.0,116.37,7.7,,10.2,6.2,20.0,1.7,,,,,1.2575,,,1.3,0.0,4.4,0.0,17,0.0,LOW,7,MODERATE,LOW,LOW,-7.0,Wet,7,0,17,0,0,True,,,,,,
2017-06-18,17.3,2.9,2:20 PM,3:15 AM,7.6,85.6,12.9,1.1,256,10.7,0.2,1.18,,1026.8,94.2,480.0,194.5,5.0,,7.4,2.9,21.2,1.6,,,,,1.2741,,,0.1,0.0,2.9,0.0,18,0.0,LOW,7,MODERATE,LOW,LOW,-6.6,Wet,7,0,17,1,0,True,,,,,,
2017-06-19,18.6,-0.7,3:25 PM,7:10 AM,6.8,82.3,11.3,0.9,64,9.8,0.0,1.22,,1030.0,98.4,478.0,203.19,3.5,,6.5,-0.7,21.7,2.0,,,,,1.2817,,,0.0,0.0,2.9,0.0,17,0.0,LOW,7,MODERATE,LOW,LOW,-6.8,Wet,8,0,16,0,1,True,,,,,,
2017-06-20,18.8,-1.5,2:40 PM,7:40 AM,6.3,81.5,8.0,0.9,41,8.9,0.0,1.33,,1027.3,99.5,483.0,205.49,2.9,,6.1,-1.5,22.4,2.1,,,,,1.2806,,,0.0,0.0,2.8,0.0,17,0.0,LOW,7,MODERATE,LOW,LOW,-6.9,Wet,8,0,16,0,1,True,,,,,,
